event_id,date,campaign_id,channel,campaign_type,country,impressions,clicks,leads,conversions,cost,revenue,customer_id,estimated_CLV
e48b4cb9-7c9e-44b6-b831-db63bef76c8f,2024-01-09,cmp_860,Display,Retention,IN,4911,31,2,0,3.97,0.0,,207.19
8fc9d01d-7fba-4369-bd66-2f189cac206a,2025-01-04,cmp_627,Paid Search,Acquisition,GB,4957,364,38,11,532.56,255.97,26bdfcab-9e72-49a0-8f63-30dd032be897,109.86
c8cb6a9e-f5e1-4b95-a3a3-940ad4594a39,2025-10-15,cmp_174,Email,Brand,FR,5008,269,15,2,49.63,38.54,f4888041-8f02-4eef-8dc2-34c9edf965dc,20.02
844a1ca3-29c0-498d-b570-ae9c72f500e5,2025-09-16,cmp_717,Paid Search,Acquisition,GB,5070,191,29,9,238.5,1036.77,8372ecdb-50d2-4792-a3da-f3b82f8f7583,1523.22
fd122eda-bb56-4062-a53c-89221371668d,2024-09-06,cmp_235,Paid Search,Acquisition,US,4923,321,34,8,505.04,1081.15,d93b2bd9-3ac6-40e5-b3ed-969bb3addd22,503.0
bdef8fbc-8791-481b-ade6-8cb057a2cc65,2024-01-26,cmp_173,Organic,Acquisition,US,5072,381,51,21,23.85,1263.16,110a6b9a-4308-4ece-93ef-7408ae4a3788,224.25
f1ba9483-4de7-4394-9fbd-b31b11bc5f93,2024-09-12,cmp_353,Email,Acquisition,FR,4916,337,36,7,40.95,685.75,5ce6799d-f294-49ee-9e89-38556a71ffb9,360.28
da5b7c65-083e-4a34-b463-2136670e68dd,2024-01-05,cmp_117,Social,Retention,US,4980,120,3,0,60.63,0.0,,446.04
aef60f3c-938e-4113-b716-582e50d56c73,2024-01-05,cmp_142,Display,Acquisition,IN,4981,37,0,0,8.05,0.0,,116.61
90d538d9-a1a8-47f0-9821-20a3d225facc,2024-03-11,cmp_149,Email,Brand,US,5110,274,29,6,31.17,127.72,338ecc87-db82-4fcc-8154-4b3c8ea9eba2,28.9
c766e443-1895-4873-8262-aae638716b8c,2024-04-30,cmp_614,Social,Brand,US,5051,120,7,0,74.96,0.0,,424.79
3a5b1dfe-4e3b-4302-b7cf-a4844a32e870,2024-09-21,cmp_843,Social,Acquisition,US,5032,112,4,1,69.53,136.08,a03a6519-5752-46fb-90bc-6070ef658bb3,849.38
0d27be97-bc6a-4798-b2fb-997bd87f2b2a,2024-07-25,cmp_830,Paid Search,Acquisition,IN,4947,360,27,8,482.63,388.52,88945a96-3a5a-4497-b692-4584f52bd1c9,471.22
4b677139-c686-4a7f-9a78-2ddd1c6fc1db,2024-04-16,cmp_670,Social,Acquisition,US,4910,49,1,0,25.92,0.0,,1039.32
51f67ada-9a13-4174-8984-5c331eff6f3f,2024-02-27,cmp_895,Paid Search,Retention,US,4940,243,32,6,239.8,552.06,604172d0-cf7f-474f-8dde-57dba3c9aa83,6.34
1ab0ca8b-e07a-4861-8a72-f8fe5abbade8,2026-11-19,cmp_913,Referral,Acquisition,US,5012,263,27,9,5.84,1263.46,a1d8cc92-6aeb-47b9-b44b-ec6e564eeae6,2289.61
2fb4df15-70a3-40e5-b716-6caa17600b45,2024-04-09,cmp_675,Display,Brand,US,4993,18,0,0,1.74,0.0,,440.82
9bacff0a-80da-49b0-b1ae-e40d48530b38,2024-04-18,cmp_681,Social,Acquisition,GB,5072,144,9,0,78.32,0.0,,289.71
a378107d-ab8b-4ca3-aa92-9b263162c381,2024-02-02,cmp_402,Paid Search,Promo,IN,4913,343,44,14,479.63,722.03,839eeef9-927c-46a3-83e4-d6548ec8bd2b,697.59
5466c1b7-e821-4de5-b2fe-ce0a5c60aa6b,2024-10-12,cmp_241,Social,Retention,FR,5027,119,5,1,76.42,64.11,2d02f50d-5271-43a2-9eb7-ec98f23b6fd8,219.92
036951a7-bb63-4226-849a-96ce1c642db8,2024-07-31,cmp_301,Email,Brand,US,4948,239,18,6,35.17,148.06,3215e836-38a4-460b-878c-eb5883b92955,232.04
40741dd3-6ec6-4427-be38-1c025db85fbc,2024-02-14,cmp_306,Social,Retention,IN,4979,42,3,1,12.4,67.92,9314745b-1683-4918-b9b3-d8ea8c392016,1020.88
8e8aefc6-7e6b-40f1-b1f0-6455f326df91,2024-01-16,cmp_514,Social,Retention,US,5036,90,5,0,37.64,0.0,,1043.27
0be3e706-4c1c-402f-b0fc-cec4d7a06d5b,2024-07-24,cmp_320,Paid Search,Retention,US,4939,310,34,14,339.13,890.16,caca46d8-4403-43ea-85da-1af2daa3d30d,120.67
8082a76c-ad98-4675-a004-b0b88e8511d6,2024-07-10,cmp_461,Organic,Brand,CA,5045,380,38,16,11.38,577.42,ee0ee2e9-c954-4350-af9f-6b33724367dd,43.35
1e45c084-f372-4cef-a57b-d804af518a34,2024-02-27,cmp_857,Organic,Retention,US,5023,378,54,20,17.0,844.0,dc39f23d-0c35-4a0f-874c-42acb9a3edad,230.65
3cdccb37-58dd-4335-8283-69c7db0b5f35,2025-06-26,cmp_180,Email,Brand,IN,5054,323,33,7,55.96,114.38,a28a04b1-8e49-46f8-9fa0-a137e894c640,84.85
14ceae95-01a2-4a98-b68c-96f00243f62d,2024-01-30,cmp_862,Paid Search,Acquisition,CA,4937,451,38,9,268.73,855.86,5b8f8455-c820-467c-84d3-d2b6a1e2b676,122.97
e57e8a66-b533-4568-b003-1063b6d7e567,2024-04-11,cmp_662,Email,Acquisition,US,4989,238,31,8,36.03,320.59,b6c50d09-aa02-4bf9-a736-282eb4ae4dab,232.43
967d3883-e292-45c9-a7ab-f133598b9950,2025-06-01,cmp_384,Paid Search,Acquisition,GB,4900,324,30,2,373.71,192.92,a0f9d0d8-1593-4ed7-a563-677c92886a3f,856.12
2e99baf7-a088-4241-9fab-1c89931bb5f3,2024-04-07,cmp_468,Email,Brand,GB,5014,318,42,9,35.32,400.1,dc09d76c-e4f6-4957-bcba-7263ec0fff69,240.81
6f7fcfa2-22b2-4e25-95fc-4bdf9e4d0120,2024-07-02,cmp_591,Organic,Acquisition,US,5091,356,40,14,17.57,1836.36,f175da74-9687-4e29-a1e7-077e1260439f,2910.13
78702b16-d8fd-4993-842f-dccb5ca4076a,2024-04-01,cmp_995,Affiliate,Brand,US,4962,157,6,0,59.77,0.0,,1218.32
e0530393-d338-4766-92df-b21d1c454cd8,2024-02-27,cmp_445,Email,Acquisition,US,5076,190,24,5,38.48,529.46,ee72027a-5466-49cb-9463-15cc342a4437,525.64
1c09afe7-de1e-4352-b3e4-21d2c77f6775,2026-01-14,cmp_303,Display,Acquisition,GB,5146,24,0,0,4.75,0.0,,245.31
320617c7-2d7a-4268-b20b-c341fbfe67ad,2024-04-04,cmp_124,Paid Search,Acquisition,AU,4987,290,23,4,251.49,153.11,c6d5b060-778c-46da-80d6-490baedff6b3,379.78
63cf14b6-18ea-4b8e-a208-b050375b6a97,2025-02-08,cmp_652,Paid Search,Acquisition,IN,4891,179,16,4,159.61,281.36,56336953-508d-49d7-9603-f2fc5562ab0c,241.92
ae513038-22a2-4225-897f-8e270edce230,2024-02-17,cmp_168,Paid Search,Retention,US,5110,290,26,6,392.4,86.07,a927fd2f-fff0-4ea4-9f84-b547a99dbbc3,62.69
36c9fb56-f83f-44db-8040-26e4886ced50,2024-02-13,cmp_615,Paid Search,Acquisition,GB,5062,389,25,3,457.75,95.55,aa2a94fa-0f04-4588-963f-18547be3ef55,447.52
1b4326e1-7498-4768-bc27-bd54a55ad127,2024-01-06,cmp_591,Organic,Acquisition,DE,4979,366,50,16,22.18,2044.62,613fe1f1-04ad-43c3-b025-20f3a7182ebb,450.0
d2850af3-42bc-4db5-af4f-e9f678e17d1c,2024-07-08,cmp_339,Display,Brand,US,5061,14,1,0,3.41,0.0,,546.12
b1af4e67-6271-4739-9b56-cd64a3d1fd6f,2024-03-23,cmp_460,Paid Search,Acquisition,IN,5006,201,26,3,226.96,230.63,905ef48e-8458-45a0-8ab7-42b9ce558b8b,671.19
afc5f005-98b7-4629-8a85-2d94117d4c49,2024-12-25,cmp_540,Affiliate,Acquisition,US,5029,160,12,3,45.01,383.76,7cf08433-8e00-4bcc-be5f-ee36e95e61f8,356.15
8dcc4fc7-ad24-45fc-b762-ecc8158c56b0,2024-04-25,cmp_130,Referral,Brand,FR,5037,166,29,4,3.74,169.65,e57e3237-43b8-4156-8aa1-75f206a3b618,189.65
52bdcfc7-6f2e-47aa-ae3b-7e7122f38fae,2025-09-12,cmp_998,Social,Acquisition,CA,4980,117,11,2,46.04,256.44,6ebdc4a4-aace-4fb8-a671-0db735527188,880.08
04cb72a3-b9b4-4723-8285-c21d9953c4b5,2024-02-06,cmp_728,Email,Acquisition,GB,4948,258,46,14,22.02,1036.39,373c66f6-2783-4078-ab3a-2fd1459bb861,57.87
43eb3dcb-1f1c-48b1-a765-ed4ae87018fd,2024-12-31,cmp_806,Display,Acquisition,IN,4994,12,2,0,1.95,0.0,,573.71
a2be0acb-2d90-45bb-84c7-7fd57dc788b8,2024-09-26,cmp_701,Referral,Acquisition,IN,5018,203,12,5,7.2,580.74,9eaee0cd-a4c2-40eb-8cb1-8f2c0477cd5e,1067.13
7df31e83-b5fc-4fec-ae38-23d5a88493f3,2024-09-22,cmp_789,Email,Acquisition,IN,5167,274,36,7,29.59,893.25,23e7bc03-89b4-4eef-943a-1c4e41b0599b,2166.26
f2ee37a4-3c5b-44ac-8149-47c5be2c5a06,2024-12-01,cmp_756,Social,Acquisition,AU,5011,129,8,3,69.76,406.25,4dea7d30-44f9-4999-8019-2c3ffca7f542,505.46
aececc80-5374-4a10-8a59-9a7d3d13470c,2024-09-14,cmp_813,Email,Acquisition,US,5092,247,31,3,34.4,374.13,ceccee83-833c-4069-beeb-14a0b5ad6cc1,699.16
aca48031-54ba-466e-a4f0-ba4407f5bdcc,2024-06-26,cmp_421,Display,Acquisition,IN,4996,45,3,0,10.73,0.0,,1372.56
570c40bf-213f-4154-8f8d-6a0aadceef7e,2024-01-26,cmp_443,Organic,Acquisition,CA,5105,481,75,25,28.9,2398.65,920cf37e-f566-4abb-ba95-2d521c8695eb,489.86
55151d38-a7f2-4d69-808c-656cd19c8ebd,2024-01-06,cmp_814,Paid Search,Acquisition,US,4938,339,50,11,455.25,464.18,f675bb3a-de5b-4f2a-9a06-07748026df91,256.93
9ef8658d-1357-4164-9c38-9af588ab86a3,2025-04-01,cmp_635,Social,Acquisition,IN,4945,64,1,0,20.01,0.0,,666.47
b89de6c3-553e-4620-a981-66915abdde02,2024-06-21,cmp_454,Organic,Acquisition,DE,4925,390,68,25,18.74,3882.29,eb6ecaba-f0b0-42a2-95e9-d6f127e92e6d,749.15
9a21e1f7-c334-4d9c-a70b-4468b36b3bd6,2024-10-13,cmp_570,Email,Retention,US,4982,152,20,5,25.23,394.0,2984d3fa-6dbc-4089-b8b5-cdcfa1e29c98,1069.71
65fb76f4-b74d-400a-8583-62b1a063dafa,2024-04-28,cmp_204,Organic,Brand,US,4945,475,64,29,15.12,1043.2,409f6339-e2a0-4bba-9cf6-80d464aedd2d,182.59
634c355a-19d8-4892-b0a2-1424faa7f028,2024-01-23,cmp_886,Social,Brand,IN,5117,105,8,0,50.7,0.0,,1253.01
cb7766bb-768c-401a-86e2-0b89447c17cc,2024-01-25,cmp_421,Paid Search,Brand,US,5002,271,24,4,319.45,139.26,ed078cca-ad58-4556-ba1d-be83f7aa29c5,230.07
65133548-9f92-4522-9fe4-5d31eb137ea9,2024-07-27,cmp_671,Paid Search,Retention,US,4861,258,14,1,324.39,51.54,1b740582-135d-463f-a066-2744bb281671,88.69
d383917e-6c2e-4934-b1b5-5e94201553df,2024-04-11,cmp_982,Paid Search,Retention,GB,5099,347,32,5,516.0,409.92,21c34c36-6c4e-4305-aa55-564564e5bc9e,713.3
c74b3496-211b-4ff8-879f-e5cfd8a0cfb7,2024-02-10,cmp_626,Organic,Acquisition,IN,4933,463,58,30,23.19,4299.34,15c2ade9-d683-4c31-a64a-66e099b89735,1143.05
508cda13-42be-4876-8894-be1cb48953c0,2024-05-01,cmp_603,Organic,Acquisition,GB,5076,361,83,24,20.68,3314.6,1a053ccc-d54d-4776-90c0-0cf889d76997,1925.22
75f57c58-7928-493f-a512-1b64756b4fd1,2024-01-12,cmp_184,Affiliate,Acquisition,DE,5097,173,9,3,69.29,302.96,65ea0a64-aa6c-46bf-9612-d7ced3b21030,496.64
574763a0-0fc2-4909-abab-01ac603f3ab8,2024-06-05,cmp_808,Social,Acquisition,US,5069,77,0,0,34.79,0.0,,1408.92
9d62a9e8-cee7-4b69-8e74-73b2919a32b0,2024-02-26,cmp_334,Social,Promo,CA,5100,59,1,0,30.09,0.0,,933.68
b6cb1781-6ffd-476b-bf9b-f43bf1ba18c6,2024-10-14,cmp_955,Paid Search,Promo,US,5096,246,23,9,260.84,605.55,adbe5a0b-d8ae-46ce-a4f7-89c5725e530c,266.25
878540fd-ef05-4261-a214-935e2d89461a,2024-03-07,cmp_362,Organic,Acquisition,GB,4919,221,43,18,11.7,2616.39,7007af28-2935-4c5c-887f-9f507982795c,465.1
6222275f-372e-403d-a775-1d3be6cba579,2024-04-19,cmp_105,Paid Search,Retention,US,5048,191,27,6,222.99,381.14,79c5653a-76c8-4879-82c2-6d2c75bca37a,178.14
dcd13c99-17f7-4cc8-ac75-4292192d4598,2024-01-03,cmp_593,Referral,Acquisition,IN,5142,203,27,10,3.42,883.54,b534a958-1a75-4bd3-9fa3-6d9fbf4dfc23,751.46
9c49b62b-0d25-46ce-9ee8-1009620513ad,2024-01-14,cmp_992,Referral,Retention,US,4917,166,22,4,3.14,258.37,d061d774-deb7-45a9-9ad8-f814c3551389,1188.31
f2eb9640-6545-463f-8e75-dbeae5cb8908,2024-03-30,cmp_388,Paid Search,Retention,US,5158,386,58,15,396.34,918.92,42fee99d-4998-4a34-b915-01dafa5fd04a,-113.52
90ff17d1-f4ad-4e31-8536-bcea2db6bd77,2024-04-27,cmp_669,Affiliate,Acquisition,US,4940,134,12,3,62.19,347.74,08f384f7-d2f5-448a-ac7f-7f8bc1855da0,443.4
41552f96-bc10-437b-b70f-b84ecea3506b,2024-06-13,cmp_756,Referral,Retention,US,4997,336,49,13,10.23,343.06,687fac79-f90b-40dc-8b61-1d4b83bacbb1,432.44
a11db5ce-f726-4a9f-9cb3-faf5c9855cae,2024-03-03,cmp_977,Affiliate,Retention,US,4976,203,6,1,97.73,65.91,2d4e48c8-d1c0-4dd8-ab9d-9eeb9184845d,452.5
0e27f17e-f07e-4d14-82d7-aba4e7d4ef53,2024-08-01,cmp_653,Paid Search,Retention,FR,5051,358,51,17,412.71,1052.03,c2875942-30f1-4ac1-8877-4c8841267ddd,416.67
6c847b04-a7f5-4177-8e54-47633608f473,2024-12-20,cmp_449,Affiliate,Acquisition,US,4996,133,18,4,43.51,303.51,1710cdd0-76fd-423a-abf4-bae233c90433,425.85
cc16d513-9ed3-4121-828d-4dec5b8f8491,2024-09-29,cmp_299,Email,Promo,FR,4994,290,29,10,48.37,334.11,231eb380-bef8-43fe-a64d-528badc82dac,141.52
5e81b68b-6b98-4ac4-ada6-aa925be30d82,2024-01-08,cmp_785,Paid Search,Brand,US,4920,310,30,13,256.99,187.98,d17568c3-afc2-4f34-ace9-78f70053dd81,141.29
4e49d77f-50cf-40ef-8edf-ab04bdeca9f5,2024-04-27,cmp_996,Social,Retention,IN,4936,148,15,4,44.7,200.32,26295cf6-7eeb-47dc-ad28-4351242f07a9,198.55
7556b15c-6208-4191-91df-41d0cf518498,2024-01-20,cmp_434,Email,Acquisition,US,4996,228,13,5,23.88,691.25,b37299fe-595b-4d81-a552-a48de4561d7b,1214.45
43030275-420e-4bbc-8f47-78abbddb2c8d,2024-02-19,cmp_706,Organic,Acquisition,IN,5068,474,87,31,31.05,3197.35,cad39441-0410-43e4-b539-36c18c500f9c,581.35
3329ee5e-2d84-4fda-bc9e-bb0ab1d0c193,2026-02-16,cmp_316,Paid Search,Brand,DE,5105,230,13,2,215.32,58.24,9e47e37b-4408-493e-ac00-3f2d97eba393,280.61
daea7659-11bf-4aa7-85ad-e59df1bcd473,2024-01-28,cmp_722,Social,Acquisition,US,4926,104,3,1,62.79,69.24,e828f324-f03e-4c9b-a133-207bdeebdcc9,570.42
7be88d57-1dc0-4b83-8fef-1fb6e507a0f6,2024-05-04,cmp_452,Social,Acquisition,GB,5128,106,9,3,63.13,257.15,c14764c8-3b8f-4408-8307-0f6ce2841b15,215.89
634ff02e-7e8c-42b1-b73d-80e858e69360,2024-06-22,cmp_791,Referral,Acquisition,IN,4985,163,19,8,2.74,718.87,929f758b-362b-48dc-9307-e4e319074c04,1295.78
fa0da1d1-03f1-4fe6-a26a-842eafd495b0,2024-08-06,cmp_774,Affiliate,Acquisition,GB,4900,116,9,0,50.96,0.0,,1111.55
3f4c3add-57dc-47ba-9166-b5867862c4f8,2024-05-27,cmp_730,Email,Acquisition,US,4999,384,63,18,40.75,1348.42,9aca8ede-9c44-4c60-aa00-957074ae66c4,151.79
e8ca2592-6743-4013-85ed-78f53d7e0128,2024-01-02,cmp_424,Referral,Acquisition,GB,5035,310,50,14,4.46,1898.27,862a9318-4596-4c6c-a9fa-8135c44c2477,552.32
b61f0be1-49bd-4a04-9562-aee3d78b4420,2024-03-12,cmp_327,Social,Acquisition,IN,5070,67,6,1,29.13,87.14,f43dda57-8cc5-49f3-8ffe-76c30653bc9b,326.79
bdfed1ac-46b8-42f4-a43e-4b70ea70b882,2024-05-11,cmp_244,Display,Brand,IN,4878,20,1,0,4.92,0.0,,153.21
1e5cb4ea-081a-4f32-a5d1-31891df588f1,2024-01-17,cmp_407,Display,Acquisition,GB,4947,31,1,0,5.01,0.0,,258.57
c707305a-2751-4c16-aa07-3e64438d0d71,2024-03-18,cmp_753,Organic,Acquisition,US,5007,483,116,34,23.32,4703.81,49a507f1-a361-4bcf-8598-7fdf3731343a,2631.93
686c7424-a6fc-4a24-8281-c43ac2fcecf1,2024-01-07,cmp_733,Organic,Brand,DE,4922,369,61,12,21.06,353.89,0d4b6807-f601-4e6a-9ef4-60fdbbb74c4d,228.28
611af933-8174-43f4-8d0d-4929d9b7c044,2024-01-15,cmp_384,Social,Acquisition,IN,4960,92,5,1,44.12,108.47,94721f0a-028d-4f1a-8897-3a69ae291e25,553.96
ff709577-010d-4937-8c73-5e9ef984c517,2024-04-01,cmp_491,Paid Search,Acquisition,US,5012,365,40,9,515.79,1286.38,a32d04e2-588e-4b45-927e-e67af617fafd,1048.71
2a6af0ba-2caf-4102-9049-ec58dcd018f5,2024-01-26,cmp_837,Social,Acquisition,US,5064,116,8,1,76.53,56.53,56f9dd0f-d3ac-4270-9f3e-8ccbfd01c900,600.55
ac51ab3d-b490-46f9-bf00-3d76a21b40f3,2024-05-30,cmp_459,Paid Search,Brand,GB,4904,164,23,6,113.63,234.39,03cb0775-76c6-4ec3-871d-3412458b0443,555.84
e0c26b9d-030b-4e53-b142-67e239157c7a,2024-07-29,cmp_868,Paid Search,Retention,US,5067,274,26,6,301.39,261.8,434259ce-25b8-4ae6-99af-7aa7f319e0c3,563.9
9b8b33f9-00b2-43c7-852c-ffde0898f4c3,2024-10-17,cmp_896,Social,Acquisition,IN,4962,67,9,1,35.63,165.23,bb0e9c5e-dd92-473c-83c0-faa0ccb4c018,1356.45
1752a344-e86c-4987-8a03-79f1af606669,2024-02-10,cmp_264,Paid Search,Retention,FR,4973,312,33,9,460.79,653.82,86ca869a-946b-442b-93fa-b63afa5e147d,606.82
18fc7851-408a-4410-b6d8-1441229b95e5,2024-02-02,cmp_832,Social,Promo,US,5021,134,7,1,37.42,51.7,86c8269c-482a-4e1d-ae82-111ac37f47b5,404.42
486667f6-d210-483f-ac5c-d826e0209546,2024-01-20,cmp_680,Paid Search,Acquisition,IN,4960,264,33,13,258.36,606.01,1e800fa1-ca36-4b30-a6f8-bdac2e655191,224.43
459a2224-dbc4-4dc8-9b07-b74e65ba4269,2024-07-01,cmp_920,Display,Retention,IN,5054,18,1,0,3.09,0.0,,512.78
045f1c02-06a0-41b4-8daa-9f210222fbe3,2024-08-08,cmp_323,Social,Acquisition,US,4970,118,7,0,43.74,0.0,,517.2
b7aba120-45df-4841-848a-9b53d7c0ccbc,2024-01-06,cmp_223,Referral,Retention,CA,4948,143,26,7,2.74,550.35,4f897f27-726d-4ad9-87fe-20786d3ce8d7,142.35
a0c9885f-198c-4eaf-9973-88d7e03bab82,2025-05-10,cmp_443,Email,Retention,US,5012,240,29,7,39.43,304.15,cbcc30d2-f611-487a-be96-6617c017c848,68.31
edb226d9-623f-4da9-92a9-66bff22528d9,2024-01-10,cmp_950,Paid Search,Brand,US,4950,331,34,7,295.37,135.28,f0a1582d-e1c6-459a-8301-ab39cdf1145b,37.27
6ea2abe8-21a7-46f8-8469-c63c3a6a8c40,2024-05-20,cmp_623,Paid Search,Retention,GB,4981,234,11,6,220.84,338.62,efd604e1-efb7-45d2-9457-20d420bf61c8,766.83
b922a5df-2f6e-46ce-9826-9238079abf05,2024-08-10,cmp_151,Email,Retention,US,4971,291,37,7,43.31,343.17,e0b8592e-44b4-4755-b0e1-62c459e6a247,103.79
22cdf535-c4d4-44ea-9360-5db1c926e9b5,2025-01-03,cmp_228,Social,Acquisition,IN,5150,64,2,0,26.91,0.0,,424.1
84125c6b-abdc-4a27-9c36-96ac75cfb888,2024-08-13,cmp_234,Organic,Acquisition,IN,5021,382,69,31,14.25,6067.29,ece9c37e-422c-466f-b3a5-8e0a58d2e5e9,914.13
3b00cba4-a5af-4831-bdaa-d33137074706,2024-10-18,cmp_756,Paid Search,Retention,US,5076,224,25,9,203.75,540.54,af3063c3-6105-41a3-a89e-95ddc400c6b4,1346.45
f5e60b19-559e-4d36-850e-8f5653a756b2,2024-03-15,cmp_226,Social,Acquisition,US,4997,58,6,1,27.0,154.07,9e99e9ae-4177-4cee-9e30-1c617a4569f9,1237.57
478fb8b5-9ca3-4333-93ad-b1ddac95671b,2024-10-30,cmp_837,Social,Acquisition,US,5025,132,8,0,74.27,0.0,,524.92
2de5b929-d439-4cac-ad2d-271bb274a316,2024-01-16,cmp_170,Organic,Acquisition,IN,4851,352,52,18,16.57,1845.93,10106634-81b9-4dc7-8847-5bcbe6406a50,835.16
c3324727-c657-4f56-9993-46c70453c311,2025-02-09,cmp_372,Social,Acquisition,DE,4912,146,7,1,65.83,143.85,f7c5f1ca-55f6-4d60-8845-451fb1146184,1263.82
1450f40f-e650-4819-a0e5-0b94dc71f209,2024-05-22,cmp_286,Affiliate,Acquisition,CA,5057,195,8,3,77.2,385.91,22456cd1-53b4-4e46-acdf-6622f2e964b7,1018.52
38c2005d-42dc-4c86-8334-34df4c42cb31,2024-11-01,cmp_102,Social,Brand,DE,5061,139,3,0,93.71,0.0,,1619.29
b7ebaf46-b6bf-4de2-9ec4-87ba23c2ea36,2024-04-18,cmp_384,Paid Search,Acquisition,US,5078,193,21,5,188.6,724.96,8a9447b8-4341-4eae-b5c6-61cffaa0a11d,1159.0
3f0514e3-5fad-4aff-8338-0772bb1d2eb0,2024-07-04,cmp_121,Email,Retention,US,4997,277,35,14,68.48,770.03,04cc3598-03f7-4242-acae-17d8b465ff7a,398.69
d2d76ed3-dcaf-4a67-a681-a2a9c5bfa68f,2024-05-14,cmp_265,Affiliate,Acquisition,US,5020,155,4,2,71.71,194.73,2edc8583-3ca0-445c-8458-f380c6658003,575.72
34aa4d3b-dc20-4fa0-ad43-15dc32b79034,2024-08-24,cmp_409,Display,Brand,CA,5079,31,3,0,3.6,0.0,,832.91
f58a1ea3-7b40-4aff-a5fa-7f9bde4e0d03,2024-01-16,cmp_974,Paid Search,Acquisition,CA,4925,378,23,1,414.25,155.23,03d2dd40-5a3a-4d9a-ba2f-1be0473ad3f0,163.2
558fe9a1-0c1e-43ad-a8d2-ddcff7d66c97,2024-01-12,cmp_576,Email,Brand,US,4962,246,39,11,17.19,363.83,b7dbfd66-962f-4916-b7ce-942ddc012e0b,63.87
8a3b3fe0-b7cb-4fe5-8d0e-3af1b09327f8,2024-02-21,cmp_597,Paid Search,Acquisition,US,4925,282,13,8,493.35,671.96,956233a8-ce39-494f-9aa1-9020522145e1,1847.03
b92d2520-55ed-4016-aee9-4bae2cf650ec,2024-02-01,cmp_533,Social,Retention,AU,4849,105,17,1,77.66,79.87,0675d33b-e295-4500-8b64-d9c843e71566,1185.52
2de68c1a-7467-478b-ba1d-325b953e661c,2025-01-04,cmp_857,Social,Acquisition,US,4993,63,4,0,23.9,0.0,,538.79
e47e831d-21ad-47cc-8542-4e80c2e7211d,2024-02-14,cmp_333,Affiliate,Brand,US,5039,157,11,2,64.91,64.54,21185776-b6b6-4bc3-a3fa-0e7ca6bc0857,720.31
4db80afa-48bb-4581-8c63-6a372d8ee3dd,2025-11-01,cmp_936,Display,Acquisition,US,5009,32,1,0,6.37,0.0,,288.14
dd2ebc94-0023-4935-8a57-4fe2eb19be0d,2024-03-14,cmp_769,Social,Acquisition,US,5046,120,4,0,81.33,0.0,,1793.32
cec3b8de-9e34-4270-a5ac-6f32bcdc01d4,2024-02-06,cmp_762,Referral,Acquisition,CA,5020,190,27,7,4.19,1073.27,6a496fde-a7ba-44c9-a7c7-b5cae3571f53,3322.48
fd22719e-90d3-4a94-8a8a-d8d4e29ddc9a,2024-10-07,cmp_824,Organic,Brand,US,4980,363,72,39,16.27,1640.34,e75af2a7-aa48-4d27-98a4-7bf65915182a,152.98
861f8755-840f-4e26-936f-a595b416b6ea,2024-07-12,cmp_475,Paid Search,Acquisition,IN,4983,194,25,11,249.03,1321.96,e36c9a36-9664-40db-8ea5-5056213446bd,1738.61
7cce5315-fb77-4061-884a-fc54f315e84f,2024-05-04,cmp_829,Paid Search,Retention,US,5026,344,35,9,428.08,589.37,94bb1528-a67c-4eb5-b19c-892b43915b0d,721.25
35f4c2fe-06c7-4eb7-9177-0ec4b2236ab3,2024-05-25,cmp_345,Organic,Promo,GB,5179,445,30,9,21.28,353.56,b66508fe-bf0b-4651-bca0-3fe0db8d8ac4,116.67
89e82fab-5106-4e15-9c5e-1833f7b0d2ef,2024-08-16,cmp_402,Paid Search,Acquisition,IN,4892,190,17,7,224.85,1506.73,9f704231-7224-4fb5-992e-3673ea3300c6,1559.15
2d32df1d-28c7-4fdd-a839-1e71aaedac37,2024-02-16,cmp_504,Paid Search,Promo,US,4983,255,26,7,182.14,254.98,5af0ec28-7944-4427-9851-a1d725d9160f,95.77
d21fe218-9e9f-45d5-969e-81b002410bff,2026-10-06,cmp_887,Display,Acquisition,US,5099,26,0,0,6.54,0.0,,2061.77
667f288d-ae88-4fc2-990c-9311f2d4b8c4,2025-10-24,cmp_762,Social,Brand,US,5006,96,5,2,56.7,65.82,90add130-3e4f-47da-931e-97ea186c94ee,361.34
9ab6544c-324a-4b95-827b-9e59c3fa1c05,2024-07-08,cmp_807,Affiliate,Promo,US,4956,238,34,3,100.58,138.51,74befc75-c502-4254-9127-5ebeabf9b893,233.95
230bea7d-ab9c-4e7f-ae9c-0287ebf745c1,2024-02-10,cmp_120,Paid Search,Promo,CA,5000,177,21,8,278.59,205.05,2edd7fcd-4d18-494a-9795-0fa98c4ab769,402.32
3a718452-f2fb-4662-b366-b1c5d3caa783,2024-07-24,cmp_356,Paid Search,Acquisition,US,4928,193,23,8,259.21,713.57,c7ffc3f4-a61b-44a7-8ccf-be99cc90511e,117.6
9c3f451a-e5f5-4e5c-8731-0d184a4aa92c,2024-01-14,cmp_498,Email,Brand,US,4992,260,33,10,45.49,181.35,ece8b52f-f848-46fd-9bd8-9bfdc86abdde,34.56
d0fff49f-2c84-4a1c-83c5-77a4dd10671c,2024-01-06,cmp_628,Social,Acquisition,IN,4935,106,7,1,36.34,149.79,8860840c-978e-4f82-ae7b-b1ad82a9cbdc,858.91
